employee_id,course_id_x,course_title,Normalized_Performance_Score,Min_Normalized_Performance_Score,Assigned_Courses
EMP106,C15,C15 - Ethical Hacking Techniques,0.20923348125602748,0.01681951528178268,['C01 - User Research and Testing Methods']
EMP106,C07,C07 - Deep Learning with TensorFlow,0.05492170904444022,0.01681951528178268,['C01 - User Research and Testing Methods']
EMP106,C10,C10 - Machine Learning Fundamentals,0.19004943809370323,0.01681951528178268,['C01 - User Research and Testing Methods']
EMP106,C11,C11 - iOS App Development with Swift,0.20923348125602748,0.01681951528178268,['C01 - User Research and Testing Methods']
EMP106,C03,C03 - Full-Stack Web Development,0.14588342536270169,0.01681951528178268,['C01 - User Research and Testing Methods']
EMP106,C09,C09 - Cybersecurity Fundamentals,0.049066570656668605,0.01681951528178268,['C01 - User Research and Testing Methods']
EMP106,C02,C02 - Responsive Web Design Principles,0.1167545777182649,0.01681951528178268,['C01 - User Research and Testing Methods']
EMP106,C04,C04 - Introduction to Artificial Intelligence,0.026069638398546726,0.01681951528178268,['C01 - User Research and Testing Methods']
EMP106,C14,C14 - Network Security and Firewalls,0.017354083734801448,0.01681951528178268,['C01 - User Research and Testing Methods']
EMP106,C08,C08 - Automation Testing with Selenium,0.21360956453883523,0.01681951528178268,['C01 - User Research and Testing Methods']
EMP106,C05,C05 - Cloud Data Warehousing Solutions,0.14554516486137145,0.01681951528178268,['C01 - User Research and Testing Methods']
EMP106,C13,C13 - Data Pipeline Development,0.06225698277020485,0.01681951528178268,['C01 - User Research and Testing Methods']
EMP107,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.4143284601044548,0.009552376535487562,['C13 - Data Pipeline Development']
EMP107,C12,C12 - Prototyping with Figma,0.04233816168850717,0.009552376535487562,['C13 - Data Pipeline Development']
EMP107,C05,C05 - Cloud Data Warehousing Solutions,0.33552266326545915,0.009552376535487562,['C13 - Data Pipeline Development']
EMP107,C03,C03 - Full-Stack Web Development,0.1309968513612158,0.009552376535487562,['C13 - Data Pipeline Development']
EMP107,C11,C11 - iOS App Development with Swift,0.2877022968462587,0.009552376535487562,['C13 - Data Pipeline Development']
EMP107,C01,C01 - User Research and Testing Methods,0.02436255290583243,0.009552376535487562,['C13 - Data Pipeline Development']
EMP107,C10,C10 - Machine Learning Fundamentals,0.13836565290106712,0.009552376535487562,['C13 - Data Pipeline Development']
EMP107,C14,C14 - Network Security and Firewalls,0.3568092032651359,0.009552376535487562,['C13 - Data Pipeline Development']
EMP107,C07,C07 - Deep Learning with TensorFlow,0.20923348125602748,0.009552376535487562,['C13 - Data Pipeline Development']
EMP107,C13,C13 - Data Pipeline Development,0.009552376535487562,0.009552376535487562,['C13 - Data Pipeline Development']
EMP107,C02,C02 - Responsive Web Design Principles,0.1615631787658231,0.009552376535487562,['C13 - Data Pipeline Development']
EMP108,C11,C11 - iOS App Development with Swift,0.04689224770891952,0.004073303946221537,['C01 - User Research and Testing Methods']
EMP108,C08,C08 - Automation Testing with Selenium,0.46159077646952434,0.004073303946221537,['C01 - User Research and Testing Methods']
EMP108,C03,C03 - Full-Stack Web Development,0.20923348125602748,0.004073303946221537,['C01 - User Research and Testing Methods']
EMP108,C13,C13 - Data Pipeline Development,0.4772759301498908,0.004073303946221537,['C01 - User Research and Testing Methods']
EMP108,C15,C15 - Ethical Hacking Techniques,0.3082444748338502,0.004073303946221537,['C01 - User Research and Testing Methods']
EMP108,C12,C12 - Prototyping with Figma,0.08559036394739282,0.004073303946221537,['C01 - User Research and Testing Methods']
EMP108,C01,C01 - User Research and Testing Methods,0.004073303946221537,0.004073303946221537,['C01 - User Research and Testing Methods']
EMP108,C02,C02 - Responsive Web Design Principles,0.15998827503010712,0.004073303946221537,['C01 - User Research and Testing Methods']
EMP108,C09,C09 - Cybersecurity Fundamentals,0.1681470937980663,0.004073303946221537,['C01 - User Research and Testing Methods']
EMP108,C05,C05 - Cloud Data Warehousing Solutions,0.27809363981035573,0.004073303946221537,['C01 - User Research and Testing Methods']
EMP109,C12,C12 - Prototyping with Figma,0.46750384505111786,0.036805726013439594,['C02 - Responsive Web Design Principles']
EMP109,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.37445980010213864,0.036805726013439594,['C02 - Responsive Web Design Principles']
EMP109,C01,C01 - User Research and Testing Methods,0.10028528898161568,0.036805726013439594,['C02 - Responsive Web Design Principles']
EMP109,C10,C10 - Machine Learning Fundamentals,0.12452798597295137,0.036805726013439594,['C02 - Responsive Web Design Principles']
EMP109,C04,C04 - Introduction to Artificial Intelligence,0.15072652019361935,0.036805726013439594,['C02 - Responsive Web Design Principles']
EMP109,C02,C02 - Responsive Web Design Principles,0.036805726013439594,0.036805726013439594,['C02 - Responsive Web Design Principles']
EMP109,C13,C13 - Data Pipeline Development,0.09498061840983668,0.036805726013439594,['C02 - Responsive Web Design Principles']
EMP109,C03,C03 - Full-Stack Web Development,0.08085352593744632,0.036805726013439594,['C02 - Responsive Web Design Principles']
EMP109,C09,C09 - Cybersecurity Fundamentals,0.44829368765347827,0.036805726013439594,['C02 - Responsive Web Design Principles']
EMP109,C07,C07 - Deep Learning with TensorFlow,0.419086909735279,0.036805726013439594,['C02 - Responsive Web Design Principles']
EMP109,C08,C08 - Automation Testing with Selenium,0.33836771755371997,0.036805726013439594,['C02 - Responsive Web Design Principles']
EMP109,C14,C14 - Network Security and Firewalls,0.45918282900909785,0.036805726013439594,['C02 - Responsive Web Design Principles']
EMP110,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.4290943314972615,0.006399072113733796,['C12 - Prototyping with Figma']
EMP110,C12,C12 - Prototyping with Figma,0.006399072113733796,0.006399072113733796,['C12 - Prototyping with Figma']
EMP110,C03,C03 - Full-Stack Web Development,0.11109206793903784,0.006399072113733796,['C12 - Prototyping with Figma']
EMP110,C01,C01 - User Research and Testing Methods,0.4171113124087218,0.006399072113733796,['C12 - Prototyping with Figma']
EMP110,C05,C05 - Cloud Data Warehousing Solutions,0.3523213578372709,0.006399072113733796,['C12 - Prototyping with Figma']
EMP110,C09,C09 - Cybersecurity Fundamentals,0.40935970048469966,0.006399072113733796,['C12 - Prototyping with Figma']
EMP110,C02,C02 - Responsive Web Design Principles,0.3037810138913767,0.006399072113733796,['C12 - Prototyping with Figma']
EMP110,C11,C11 - iOS App Development with Swift,0.5294276902730539,0.006399072113733796,['C12 - Prototyping with Figma']
EMP110,C04,C04 - Introduction to Artificial Intelligence,0.6761924555016247,0.006399072113733796,['C12 - Prototyping with Figma']
EMP110,C10,C10 - Machine Learning Fundamentals,0.6883010002563642,0.006399072113733796,['C12 - Prototyping with Figma']
EMP110,C15,C15 - Ethical Hacking Techniques,0.29555284815228294,0.006399072113733796,['C12 - Prototyping with Figma']
EMP110,C14,C14 - Network Security and Firewalls,0.061692901504635266,0.006399072113733796,['C12 - Prototyping with Figma']
EMP111,C01,C01 - User Research and Testing Methods,0.04530239015492123,0.006857873819331065,['C11 - iOS App Development with Swift']
EMP111,C09,C09 - Cybersecurity Fundamentals,0.20923348125602748,0.006857873819331065,['C11 - iOS App Development with Swift']
EMP111,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.20923348125602748,0.006857873819331065,['C11 - iOS App Development with Swift']
EMP111,C02,C02 - Responsive Web Design Principles,0.39549384311656655,0.006857873819331065,['C11 - iOS App Development with Swift']
EMP111,C11,C11 - iOS App Development with Swift,0.006857873819331065,0.006857873819331065,['C11 - iOS App Development with Swift']
EMP111,C12,C12 - Prototyping with Figma,0.22329237553352524,0.006857873819331065,['C11 - iOS App Development with Swift']
EMP111,C15,C15 - Ethical Hacking Techniques,0.15477468671598388,0.006857873819331065,['C11 - iOS App Development with Swift']
EMP111,C05,C05 - Cloud Data Warehousing Solutions,0.029889183734073534,0.006857873819331065,['C11 - iOS App Development with Swift']
EMP111,C10,C10 - Machine Learning Fundamentals,0.11809497013242115,0.006857873819331065,['C11 - iOS App Development with Swift']
EMP111,C13,C13 - Data Pipeline Development,0.2467798488989184,0.006857873819331065,['C11 - iOS App Development with Swift']
EMP111,C08,C08 - Automation Testing with Selenium,0.1953279708602462,0.006857873819331065,['C11 - iOS App Development with Swift']
EMP111,C03,C03 - Full-Stack Web Development,0.20010794617644373,0.006857873819331065,['C11 - iOS App Development with Swift']
EMP112,C13,C13 - Data Pipeline Development,0.24958812936390812,0.026039681412464148,['C10 - Machine Learning Fundamentals']
EMP112,C10,C10 - Machine Learning Fundamentals,0.026039681412464148,0.026039681412464148,['C10 - Machine Learning Fundamentals']
EMP112,C14,C14 - Network Security and Firewalls,0.4149308137397208,0.026039681412464148,['C10 - Machine Learning Fundamentals']
EMP112,C08,C08 - Automation Testing with Selenium,0.20923348125602748,0.026039681412464148,['C10 - Machine Learning Fundamentals']
EMP112,C03,C03 - Full-Stack Web Development,0.5988486995761103,0.026039681412464148,['C10 - Machine Learning Fundamentals']
EMP112,C12,C12 - Prototyping with Figma,0.4910425738746773,0.026039681412464148,['C10 - Machine Learning Fundamentals']
EMP112,C11,C11 - iOS App Development with Swift,0.20043446298609638,0.026039681412464148,['C10 - Machine Learning Fundamentals']
EMP112,C09,C09 - Cybersecurity Fundamentals,0.036788852657971195,0.026039681412464148,['C10 - Machine Learning Fundamentals']
EMP112,C07,C07 - Deep Learning with TensorFlow,0.027984562322775543,0.026039681412464148,['C10 - Machine Learning Fundamentals']
EMP112,C15,C15 - Ethical Hacking Techniques,0.1973230675209539,0.026039681412464148,['C10 - Machine Learning Fundamentals']
EMP112,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.05601946245691834,0.026039681412464148,['C10 - Machine Learning Fundamentals']
EMP113,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.08926479054810084,0.02819642234653409,['C01 - User Research and Testing Methods']
EMP113,C07,C07 - Deep Learning with TensorFlow,0.14608724857062344,0.02819642234653409,['C01 - User Research and Testing Methods']
EMP113,C14,C14 - Network Security and Firewalls,0.16867527604362959,0.02819642234653409,['C01 - User Research and Testing Methods']
EMP113,C13,C13 - Data Pipeline Development,0.6494457892806008,0.02819642234653409,['C01 - User Research and Testing Methods']
EMP113,C09,C09 - Cybersecurity Fundamentals,0.32467822275048,0.02819642234653409,['C01 - User Research and Testing Methods']
EMP113,C01,C01 - User Research and Testing Methods,0.02819642234653409,0.02819642234653409,['C01 - User Research and Testing Methods']
EMP113,C08,C08 - Automation Testing with Selenium,0.03781704652511344,0.02819642234653409,['C01 - User Research and Testing Methods']
EMP113,C10,C10 - Machine Learning Fundamentals,0.20923348125602748,0.02819642234653409,['C01 - User Research and Testing Methods']
EMP113,C12,C12 - Prototyping with Figma,0.5912576562723305,0.02819642234653409,['C01 - User Research and Testing Methods']
EMP113,C04,C04 - Introduction to Artificial Intelligence,0.16707911805526054,0.02819642234653409,['C01 - User Research and Testing Methods']
EMP113,C03,C03 - Full-Stack Web Development,0.11047447698785584,0.02819642234653409,['C01 - User Research and Testing Methods']
EMP114,C04,C04 - Introduction to Artificial Intelligence,0.4241596523900939,0.02087460532109816,['C05 - Cloud Data Warehousing Solutions']
EMP114,C15,C15 - Ethical Hacking Techniques,0.23424090718872198,0.02087460532109816,['C05 - Cloud Data Warehousing Solutions']
EMP114,C07,C07 - Deep Learning with TensorFlow,0.2040037015042571,0.02087460532109816,['C05 - Cloud Data Warehousing Solutions']
EMP114,C13,C13 - Data Pipeline Development,0.2826902047258693,0.02087460532109816,['C05 - Cloud Data Warehousing Solutions']
EMP114,C03,C03 - Full-Stack Web Development,0.1697225255018785,0.02087460532109816,['C05 - Cloud Data Warehousing Solutions']
EMP114,C12,C12 - Prototyping with Figma,0.28586132378742113,0.02087460532109816,['C05 - Cloud Data Warehousing Solutions']
EMP114,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.3723967417601016,0.02087460532109816,['C05 - Cloud Data Warehousing Solutions']
EMP114,C05,C05 - Cloud Data Warehousing Solutions,0.02087460532109816,0.02087460532109816,['C05 - Cloud Data Warehousing Solutions']
EMP114,C10,C10 - Machine Learning Fundamentals,0.2636539955743301,0.02087460532109816,['C05 - Cloud Data Warehousing Solutions']
EMP114,C14,C14 - Network Security and Firewalls,0.03503182892955971,0.02087460532109816,['C05 - Cloud Data Warehousing Solutions']
EMP114,C01,C01 - User Research and Testing Methods,0.4369928031551855,0.02087460532109816,['C05 - Cloud Data Warehousing Solutions']
EMP114,C11,C11 - iOS App Development with Swift,0.20923348125602748,0.02087460532109816,['C05 - Cloud Data Warehousing Solutions']
EMP115,C08,C08 - Automation Testing with Selenium,0.4204539092019403,0.08781360628654415,['C09 - Cybersecurity Fundamentals']
EMP115,C10,C10 - Machine Learning Fundamentals,0.1438432390763125,0.08781360628654415,['C09 - Cybersecurity Fundamentals']
EMP115,C15,C15 - Ethical Hacking Techniques,0.47136362296583695,0.08781360628654415,['C09 - Cybersecurity Fundamentals']
EMP115,C05,C05 - Cloud Data Warehousing Solutions,0.42434091348050734,0.08781360628654415,['C09 - Cybersecurity Fundamentals']
EMP115,C07,C07 - Deep Learning with TensorFlow,0.22664202434835662,0.08781360628654415,['C09 - Cybersecurity Fundamentals']
EMP115,C14,C14 - Network Security and Firewalls,0.3049502449559824,0.08781360628654415,['C09 - Cybersecurity Fundamentals']
EMP115,C03,C03 - Full-Stack Web Development,0.2721147308065194,0.08781360628654415,['C09 - Cybersecurity Fundamentals']
EMP115,C13,C13 - Data Pipeline Development,0.3375996777867272,0.08781360628654415,['C09 - Cybersecurity Fundamentals']
EMP115,C09,C09 - Cybersecurity Fundamentals,0.08781360628654415,0.08781360628654415,['C09 - Cybersecurity Fundamentals']
EMP115,C11,C11 - iOS App Development with Swift,0.19524172903526718,0.08781360628654415,['C09 - Cybersecurity Fundamentals']
EMP115,C12,C12 - Prototyping with Figma,0.18243247543802077,0.08781360628654415,['C09 - Cybersecurity Fundamentals']
EMP115,C02,C02 - Responsive Web Design Principles,0.27352677984688506,0.08781360628654415,['C09 - Cybersecurity Fundamentals']
EMP116,C08,C08 - Automation Testing with Selenium,0.19715980776976505,0.031613802032906174,['C12 - Prototyping with Figma']
EMP116,C04,C04 - Introduction to Artificial Intelligence,0.8348577629721473,0.031613802032906174,['C12 - Prototyping with Figma']
EMP116,C11,C11 - iOS App Development with Swift,0.39767191059211754,0.031613802032906174,['C12 - Prototyping with Figma']
EMP116,C12,C12 - Prototyping with Figma,0.031613802032906174,0.031613802032906174,['C12 - Prototyping with Figma']
EMP116,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.27263541105534,0.031613802032906174,['C12 - Prototyping with Figma']
EMP116,C10,C10 - Machine Learning Fundamentals,0.2141414555858756,0.031613802032906174,['C12 - Prototyping with Figma']
EMP116,C13,C13 - Data Pipeline Development,0.13434839793829853,0.031613802032906174,['C12 - Prototyping with Figma']
EMP116,C09,C09 - Cybersecurity Fundamentals,0.17362214640220436,0.031613802032906174,['C12 - Prototyping with Figma']
EMP116,C14,C14 - Network Security and Firewalls,0.4283722549513921,0.031613802032906174,['C12 - Prototyping with Figma']
EMP116,C02,C02 - Responsive Web Design Principles,0.0427522099968479,0.031613802032906174,['C12 - Prototyping with Figma']
EMP116,C07,C07 - Deep Learning with TensorFlow,0.21005726733838717,0.031613802032906174,['C12 - Prototyping with Figma']
EMP116,C05,C05 - Cloud Data Warehousing Solutions,0.48656548241134623,0.031613802032906174,['C12 - Prototyping with Figma']
EMP117,C15,C15 - Ethical Hacking Techniques,0.3631892743597463,0.010140404178738852,['C02 - Responsive Web Design Principles']
EMP117,C10,C10 - Machine Learning Fundamentals,0.20923348125602748,0.010140404178738852,['C02 - Responsive Web Design Principles']
EMP117,C03,C03 - Full-Stack Web Development,0.21328594048510421,0.010140404178738852,['C02 - Responsive Web Design Principles']
EMP117,C08,C08 - Automation Testing with Selenium,0.20923348125602748,0.010140404178738852,['C02 - Responsive Web Design Principles']
EMP117,C01,C01 - User Research and Testing Methods,0.20923348125602748,0.010140404178738852,['C02 - Responsive Web Design Principles']
EMP117,C12,C12 - Prototyping with Figma,0.08007950580949968,0.010140404178738852,['C02 - Responsive Web Design Principles']
EMP117,C11,C11 - iOS App Development with Swift,0.14356110354010773,0.010140404178738852,['C02 - Responsive Web Design Principles']
EMP117,C14,C14 - Network Security and Firewalls,0.09777961303877515,0.010140404178738852,['C02 - Responsive Web Design Principles']
EMP117,C07,C07 - Deep Learning with TensorFlow,0.011959139283432566,0.010140404178738852,['C02 - Responsive Web Design Principles']
EMP117,C13,C13 - Data Pipeline Development,0.20923348125602748,0.010140404178738852,['C02 - Responsive Web Design Principles']
EMP118,C08,C08 - Automation Testing with Selenium,0.1729668063498437,0.02739985563497564,['C09 - Cybersecurity Fundamentals']
EMP118,C07,C07 - Deep Learning with TensorFlow,0.3338746123263515,0.02739985563497564,['C09 - Cybersecurity Fundamentals']
EMP118,C11,C11 - iOS App Development with Swift,0.2567338856876083,0.02739985563497564,['C09 - Cybersecurity Fundamentals']
EMP118,C04,C04 - Introduction to Artificial Intelligence,0.47818706941736094,0.02739985563497564,['C09 - Cybersecurity Fundamentals']
EMP118,C10,C10 - Machine Learning Fundamentals,0.09899311036288265,0.02739985563497564,['C09 - Cybersecurity Fundamentals']
EMP118,C05,C05 - Cloud Data Warehousing Solutions,0.12402891932730091,0.02739985563497564,['C09 - Cybersecurity Fundamentals']
EMP118,C03,C03 - Full-Stack Web Development,0.1005670081047312,0.02739985563497564,['C09 - Cybersecurity Fundamentals']
EMP118,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.13206885744570745,0.02739985563497564,['C09 - Cybersecurity Fundamentals']
EMP118,C13,C13 - Data Pipeline Development,0.12842332192026987,0.02739985563497564,['C09 - Cybersecurity Fundamentals']
EMP118,C12,C12 - Prototyping with Figma,0.11455867330250204,0.02739985563497564,['C09 - Cybersecurity Fundamentals']
EMP118,C01,C01 - User Research and Testing Methods,0.035667494130567176,0.02739985563497564,['C09 - Cybersecurity Fundamentals']
EMP119,C14,C14 - Network Security and Firewalls,0.028570293916995494,0.017206039832673364,['C02 - Responsive Web Design Principles']
EMP119,C13,C13 - Data Pipeline Development,0.4724064944274536,0.017206039832673364,['C02 - Responsive Web Design Principles']
EMP119,C07,C07 - Deep Learning with TensorFlow,0.20923348125602748,0.017206039832673364,['C02 - Responsive Web Design Principles']
EMP119,C09,C09 - Cybersecurity Fundamentals,0.490574504732964,0.017206039832673364,['C02 - Responsive Web Design Principles']
EMP119,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.20923348125602748,0.017206039832673364,['C02 - Responsive Web Design Principles']
EMP119,C12,C12 - Prototyping with Figma,0.20759103206686844,0.017206039832673364,['C02 - Responsive Web Design Principles']
EMP119,C04,C04 - Introduction to Artificial Intelligence,0.13607593256451636,0.017206039832673364,['C02 - Responsive Web Design Principles']
EMP119,C03,C03 - Full-Stack Web Development,0.2995682960450339,0.017206039832673364,['C02 - Responsive Web Design Principles']
EMP119,C08,C08 - Automation Testing with Selenium,0.10809235800449107,0.017206039832673364,['C02 - Responsive Web Design Principles']
EMP119,C01,C01 - User Research and Testing Methods,0.6377483111196093,0.017206039832673364,['C02 - Responsive Web Design Principles']
EMP119,C11,C11 - iOS App Development with Swift,0.20923348125602748,0.017206039832673364,['C02 - Responsive Web Design Principles']
EMP119,C10,C10 - Machine Learning Fundamentals,0.5577531027768546,0.017206039832673364,['C02 - Responsive Web Design Principles']
EMP120,C09,C09 - Cybersecurity Fundamentals,0.3899512836120378,0.011472310768972325,['C01 - User Research and Testing Methods']
EMP120,C11,C11 - iOS App Development with Swift,0.17295618033156349,0.011472310768972325,['C01 - User Research and Testing Methods']
EMP120,C08,C08 - Automation Testing with Selenium,0.18448881995342278,0.011472310768972325,['C01 - User Research and Testing Methods']
EMP120,C05,C05 - Cloud Data Warehousing Solutions,0.29255446220526476,0.011472310768972325,['C01 - User Research and Testing Methods']
EMP120,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.6079401770468119,0.011472310768972325,['C01 - User Research and Testing Methods']
EMP120,C03,C03 - Full-Stack Web Development,0.1949309699161985,0.011472310768972325,['C01 - User Research and Testing Methods']
EMP120,C07,C07 - Deep Learning with TensorFlow,0.08126197323744952,0.011472310768972325,['C01 - User Research and Testing Methods']
EMP120,C12,C12 - Prototyping with Figma,0.15604296036605633,0.011472310768972325,['C01 - User Research and Testing Methods']
EMP120,C14,C14 - Network Security and Firewalls,0.3928411266881387,0.011472310768972325,['C01 - User Research and Testing Methods']
EMP120,C01,C01 - User Research and Testing Methods,0.011472310768972325,0.011472310768972325,['C01 - User Research and Testing Methods']
EMP120,C02,C02 - Responsive Web Design Principles,0.31810696867721466,0.011472310768972325,['C01 - User Research and Testing Methods']
EMP120,C04,C04 - Introduction to Artificial Intelligence,0.0623341477147031,0.011472310768972325,['C01 - User Research and Testing Methods']
EMP121,C14,C14 - Network Security and Firewalls,0.10973161493543941,0.02934557070322156,['C04 - Introduction to Artificial Intelligence']
EMP121,C03,C03 - Full-Stack Web Development,0.20923348125602748,0.02934557070322156,['C04 - Introduction to Artificial Intelligence']
EMP121,C13,C13 - Data Pipeline Development,0.17358357768339636,0.02934557070322156,['C04 - Introduction to Artificial Intelligence']
EMP121,C09,C09 - Cybersecurity Fundamentals,0.106010608271401,0.02934557070322156,['C04 - Introduction to Artificial Intelligence']
EMP121,C02,C02 - Responsive Web Design Principles,0.37235260209772775,0.02934557070322156,['C04 - Introduction to Artificial Intelligence']
EMP121,C01,C01 - User Research and Testing Methods,0.10356342477652042,0.02934557070322156,['C04 - Introduction to Artificial Intelligence']
EMP121,C11,C11 - iOS App Development with Swift,0.20923348125602748,0.02934557070322156,['C04 - Introduction to Artificial Intelligence']
EMP121,C12,C12 - Prototyping with Figma,0.3420049481036781,0.02934557070322156,['C04 - Introduction to Artificial Intelligence']
EMP121,C10,C10 - Machine Learning Fundamentals,0.08969123638696276,0.02934557070322156,['C04 - Introduction to Artificial Intelligence']
EMP121,C05,C05 - Cloud Data Warehousing Solutions,0.5454709840220101,0.02934557070322156,['C04 - Introduction to Artificial Intelligence']
EMP121,C15,C15 - Ethical Hacking Techniques,0.136181067525948,0.02934557070322156,['C04 - Introduction to Artificial Intelligence']
EMP121,C07,C07 - Deep Learning with TensorFlow,0.44082529798094666,0.02934557070322156,['C04 - Introduction to Artificial Intelligence']
EMP122,C12,C12 - Prototyping with Figma,0.17512290164981464,0.04769060917952266,['C01 - User Research and Testing Methods']
EMP122,C07,C07 - Deep Learning with TensorFlow,0.15655152269094738,0.04769060917952266,['C01 - User Research and Testing Methods']
EMP122,C14,C14 - Network Security and Firewalls,0.13255600150396796,0.04769060917952266,['C01 - User Research and Testing Methods']
EMP122,C15,C15 - Ethical Hacking Techniques,0.20923348125602748,0.04769060917952266,['C01 - User Research and Testing Methods']
EMP122,C05,C05 - Cloud Data Warehousing Solutions,0.10820545944292537,0.04769060917952266,['C01 - User Research and Testing Methods']
EMP122,C03,C03 - Full-Stack Web Development,0.2750677688515389,0.04769060917952266,['C01 - User Research and Testing Methods']
EMP122,C09,C09 - Cybersecurity Fundamentals,0.25366119094029294,0.04769060917952266,['C01 - User Research and Testing Methods']
EMP122,C04,C04 - Introduction to Artificial Intelligence,0.2430666638078755,0.04769060917952266,['C01 - User Research and Testing Methods']
EMP122,C08,C08 - Automation Testing with Selenium,0.1107485577113244,0.04769060917952266,['C01 - User Research and Testing Methods']
EMP122,C11,C11 - iOS App Development with Swift,0.20588815416750367,0.04769060917952266,['C01 - User Research and Testing Methods']
EMP122,C01,C01 - User Research and Testing Methods,0.04769060917952266,0.04769060917952266,['C01 - User Research and Testing Methods']
EMP123,C02,C02 - Responsive Web Design Principles,0.21625658750643434,0.04523893388845306,['C08 - Automation Testing with Selenium']
EMP123,C08,C08 - Automation Testing with Selenium,0.04523893388845306,0.04523893388845306,['C08 - Automation Testing with Selenium']
EMP123,C07,C07 - Deep Learning with TensorFlow,0.23895806950554133,0.04523893388845306,['C08 - Automation Testing with Selenium']
EMP123,C05,C05 - Cloud Data Warehousing Solutions,0.3090116982657578,0.04523893388845306,['C08 - Automation Testing with Selenium']
EMP123,C10,C10 - Machine Learning Fundamentals,0.475487220628368,0.04523893388845306,['C08 - Automation Testing with Selenium']
EMP123,C12,C12 - Prototyping with Figma,0.36618450545038067,0.04523893388845306,['C08 - Automation Testing with Selenium']
EMP123,C01,C01 - User Research and Testing Methods,0.20923348125602748,0.04523893388845306,['C08 - Automation Testing with Selenium']
EMP123,C11,C11 - iOS App Development with Swift,0.20923348125602748,0.04523893388845306,['C08 - Automation Testing with Selenium']
EMP123,C14,C14 - Network Security and Firewalls,0.20923348125602748,0.04523893388845306,['C08 - Automation Testing with Selenium']
EMP123,C04,C04 - Introduction to Artificial Intelligence,0.5288554258575325,0.04523893388845306,['C08 - Automation Testing with Selenium']
EMP123,C15,C15 - Ethical Hacking Techniques,0.06368791574026328,0.04523893388845306,['C08 - Automation Testing with Selenium']
EMP124,C11,C11 - iOS App Development with Swift,0.5604693951192663,0.03869606922833147,['C07 - Deep Learning with TensorFlow']
EMP124,C08,C08 - Automation Testing with Selenium,0.09293164532683557,0.03869606922833147,['C07 - Deep Learning with TensorFlow']
EMP124,C10,C10 - Machine Learning Fundamentals,0.4863697750154243,0.03869606922833147,['C07 - Deep Learning with TensorFlow']
EMP124,C04,C04 - Introduction to Artificial Intelligence,0.14039691545711278,0.03869606922833147,['C07 - Deep Learning with TensorFlow']
EMP124,C06,C06 - Continuous Integration and Continuous Deployment (CI/CD),0.29206806373441874,0.03869606922833147,['C07 - Deep Learning with TensorFlow']
EMP124,C05,C05 - Cloud Data Warehousing Solutions,0.20923348125602748,0.03869606922833147,['C07 - Deep Learning with TensorFlow']
EMP124,C09,C09 - Cybersecurity Fundamentals,0.045835195556102395,0.03869606922833147,['C07 - Deep Learning with TensorFlow']
EMP124,C03,C03 - Full-Stack Web Development,0.32883665471075785,0.03869606922833147,['C07 - Deep Learning with TensorFlow']
EMP124,C13,C13 - Data Pipeline Development,0.9462448607290677,0.03869606922833147,['C07 - Deep Learning with TensorFlow']
EMP124,C12,C12 - Prototyping with Figma,0.25353325340302,0.03869606922833147,['C07 - Deep Learning with TensorFlow']
EMP124,C14,C14 - Network Security and Firewalls,0.15659416594871375,0.03869606922833147,['C07 - Deep Learning with TensorFlow']
EMP124,C02,C02 - Responsive Web Design Principles,0.16544299488600625,0.03869606922833147,['C07 - Deep Learning with TensorFlow']
EMP125,C03,C03 - Full-Stack Web Development,0.20923348125602748,0.007039946496819466,['C01 - User Research and Testing Methods']
EMP125,C02,C02 - Responsive Web Design Principles,0.19249030805364967,0.007039946496819466,['C01 - User Research and Testing Methods']
EMP125,C14,C14 - Network Security and Firewalls,0.3970679187908887,0.007039946496819466,['C01 - User Research and Testing Methods']
EMP125,C08,C08 - Automation Testing with Selenium,0.20923348125602748,0.007039946496819466,['C01 - User Research and Testing Methods']
EMP125,C15,C15 - Ethical Hacking Techniques,0.205663963581636,0.007039946496819466,['C01 - User Research and Testing Methods']
EMP125,C10,C10 - Machine Learning Fundamentals,0.0437338553995107,0.007039946496819466,['C01 - User Research and Testing Methods']
EMP125,C09,C09 - Cybersecurity Fundamentals,0.09699742581166389,0.007039946496819466,['C01 - User Research and Testing Methods']
EMP125,C12,C12 - Prototyping with Figma,0.27126265625785534,0.007039946496819466,['C01 - User Research and Testing Methods']
EMP125,C13,C13 - Data Pipeline Development,0.20923348125602748,0.007039946496819466,['C01 - User Research and Testing Methods']
EMP125,C11,C11 - iOS App Development with Swift,0.12866919160278004,0.007039946496819466,['C01 - User Research and Testing Methods']
EMP125,C07,C07 - Deep Learning with TensorFlow,0.025742619480499055,0.007039946496819466,['C01 - User Research and Testing Methods']
