enrollment_id,employee_id,course_id,enrollment_date,completion_status,completion_percentage,completed_at,score,time_spent
3713,EMP128,C08,2024-05-28 11:34:13,Completed,100.0,2024-08-24 02:43:53,87.84019556077527,601.9662887418592
3714,EMP078,C12,2024-03-18 00:10:32,Not Started,0.0,,0.0,0.0
3715,EMP057,C15,2024-09-03 16:42:21,In Progress,29.226371075386187,,23.18002000927394,46.795294091519175
3716,EMP170,C01,2024-02-09 10:50:40,Completed,100.0,2024-03-23 11:58:28,94.47782877523036,376.8619248162366
3717,EMP048,C05,2024-06-07 18:12:19,In Progress,56.15342673010221,,55.05069346902834,157.6539811842709
3718,EMP079,C03,2024-06-15 08:43:26,Not Started,0.0,,0.0,0.0
3719,EMP131,C03,2024-04-18 05:44:08,Completed,100.0,2024-06-05 15:01:50,92.07998126551148,431.17257789305364
3720,EMP023,C02,2024-07-01 12:11:46,Completed,100.0,2024-01-19 17:11:33,93.51799225762622,553.214426137531
3721,EMP200,C11,2024-05-09 10:06:02,Not Started,0.0,,0.0,0.0
3722,EMP185,C04,2024-03-18 00:56:34,Completed,100.0,2024-10-06 07:24:14,83.84282325957997,15.04603341163881
3723,EMP122,C14,2024-04-10 19:57:53,Completed,100.0,2024-03-08 01:36:08,75.79812978705418,287.5590598795263
3724,EMP067,C08,2024-08-27 22:41:25,In Progress,99.12655040131563,,85.21031659517811,420.6445982370066
3725,EMP068,C01,2024-01-14 12:58:10,Completed,100.0,2024-05-15 21:14:26,92.26433553229938,527.1150065376544
3726,EMP012,C15,2024-03-20 10:25:24,Not Started,0.0,,0.0,0.0
3727,EMP064,C15,2024-06-08 12:38:06,Completed,100.0,2024-08-01 13:48:16,78.43861012550926,690.2722640268273
3728,EMP126,C12,2024-06-13 17:38:03,In Progress,31.43020107672026,,28.17178539856175,190.2756675069948
3729,EMP197,C06,2024-10-06 23:14:18,Completed,100.0,2024-02-17 15:47:29,82.72946999955863,318.07335030537143
3730,EMP044,C06,2024-02-24 05:45:33,Not Started,0.0,,0.0,0.0
3731,EMP104,C13,2024-08-10 16:05:12,In Progress,75.50821452973864,,46.382595680742675,162.59712220406055
3732,EMP051,C08,2024-09-07 03:57:52,Completed,100.0,2024-01-15 00:29:32,96.94912662149693,70.92522289678787
3733,EMP124,C08,2024-09-25 05:51:09,In Progress,35.4873622979174,,35.175945810895946,254.88637098397479
3734,EMP065,C09,2024-02-08 19:06:01,Completed,100.0,2024-04-28 19:36:46,82.94900867458114,113.66751398970432
3735,EMP178,C11,2024-04-15 17:05:34,Completed,100.0,2024-01-08 19:30:17,78.03785382590739,513.3300548836326
3736,EMP145,C01,2024-02-25 00:23:26,In Progress,35.12878420492669,,24.5188044240535,105.606079780606
3737,EMP068,C08,2024-07-16 12:42:55,Not Started,0.0,,0.0,0.0
3738,EMP049,C14,2024-04-11 14:44:49,Completed,100.0,2024-03-25 20:26:01,72.14862489705338,195.95947991715084
3739,EMP123,C10,2024-05-28 17:08:09,Completed,100.0,2024-05-06 13:07:24,73.47670976030919,6.936563064659796
3740,EMP007,C07,2024-02-22 13:22:59,Not Started,0.0,,0.0,0.0
3741,EMP017,C07,2024-08-25 19:59:00,Not Started,0.0,,0.0,0.0
3742,EMP176,C04,2024-09-10 13:13:33,Not Started,0.0,,0.0,0.0
3743,EMP138,C05,2024-07-13 09:42:45,Completed,100.0,2024-09-11 03:25:13,80.27587993225703,288.67085343664996
3744,EMP121,C12,2024-06-10 00:13:29,In Progress,45.61249133427834,,39.56587174481697,200.70264449793342
3745,EMP016,C09,2024-07-05 14:25:47,In Progress,64.67709934069318,,49.21341669752444,458.6362644548037
3746,EMP048,C11,2024-08-26 05:05:00,In Progress,88.36472848252029,,66.03553526971855,281.1544838080772
3747,EMP146,C11,2024-02-15 20:58:11,In Progress,62.26482255002178,,61.438174315391834,427.9933075757932
3748,EMP107,C02,2024-06-11 16:39:17,Completed,100.0,2024-03-13 06:15:21,76.2454763906729,441.8445057971646
3749,EMP197,C14,2024-09-18 03:53:10,Completed,100.0,2024-10-07 04:51:25,80.01844445491055,335.5032611486387
3750,EMP098,C03,2024-03-04 13:11:53,Not Started,0.0,,0.0,0.0
3751,EMP102,C14,2024-05-25 16:06:30,Not Started,0.0,,0.0,0.0
3752,EMP109,C07,2024-04-28 20:22:43,In Progress,63.51602211913024,,57.46784492520489,425.9806908079498
3753,EMP145,C06,2024-03-31 05:14:32,Not Started,0.0,,0.0,0.0
3754,EMP142,C14,2024-06-08 13:11:06,In Progress,86.58799272051411,,80.61003157625923,581.9190948355182
3755,EMP033,C05,2024-05-16 12:19:25,In Progress,87.23666957152466,,73.14703011285994,147.12303714677986
3756,EMP137,C11,2024-04-07 13:11:34,Completed,100.0,2024-08-17 09:06:32,93.24884674878882,12.873156623644915
3757,EMP008,C06,2024-05-15 13:16:09,Not Started,0.0,,0.0,0.0
3758,EMP198,C07,2024-09-14 02:53:56,Not Started,0.0,,0.0,0.0
3759,EMP030,C04,2024-05-27 03:52:49,In Progress,54.364920179269745,,30.89427845744511,389.7128299098837
3760,EMP086,C01,2024-06-11 22:53:53,Completed,100.0,2024-03-05 18:37:47,97.72635621006789,563.392980147809
3761,EMP029,C07,2024-05-10 06:10:55,In Progress,72.16155392070532,,67.73865912931944,330.7927084332392
3762,EMP196,C05,2024-06-05 08:43:27,Completed,100.0,2024-01-16 01:21:51,80.07714161990847,277.5636151744188
3763,EMP142,C07,2024-05-27 00:30:58,In Progress,99.0231478832978,,63.64642662605441,530.3098807441778
3764,EMP170,C08,2024-04-02 22:27:22,Not Started,0.0,,0.0,0.0
3765,EMP058,C08,2024-05-10 14:56:59,In Progress,81.22947424608806,,77.4757497730127,377.69307190167575
3766,EMP169,C12,2024-07-19 10:22:07,Not Started,0.0,,0.0,0.0
3767,EMP189,C11,2024-09-01 19:39:23,Completed,100.0,2024-05-04 00:30:46,86.50590116534065,117.80446806525971
3768,EMP049,C10,2024-08-12 12:05:33,Completed,100.0,2024-02-02 15:38:26,80.77301461509121,22.56520286682023
3769,EMP037,C08,2024-07-22 21:27:56,Not Started,0.0,,0.0,0.0
3770,EMP031,C11,2024-09-19 22:12:11,Not Started,0.0,,0.0,0.0
3771,EMP081,C02,2024-09-16 14:31:21,Not Started,0.0,,0.0,0.0
3772,EMP164,C03,2024-01-14 18:57:08,Not Started,0.0,,0.0,0.0
3773,EMP009,C02,2024-09-09 00:42:02,In Progress,92.84879676196286,,73.84989927915794,187.1196458594761
3774,EMP155,C03,2024-09-24 16:01:11,Completed,100.0,2024-05-17 02:02:42,90.20972365037869,192.84572942560675
3775,EMP021,C10,2024-04-26 09:15:42,Not Started,0.0,,0.0,0.0
3776,EMP022,C01,2024-05-08 17:14:45,Completed,100.0,2024-03-05 19:52:12,80.2976372440294,551.0101301617433
3777,EMP156,C08,2024-08-26 11:05:24,Not Started,0.0,,0.0,0.0
3778,EMP097,C09,2024-09-03 19:06:13,Not Started,0.0,,0.0,0.0
3779,EMP194,C12,2024-04-26 07:40:36,Completed,100.0,2024-08-01 12:28:02,88.20276899798334,599.5699449345592
3780,EMP198,C06,2024-07-05 22:12:20,In Progress,55.18123265535961,,46.33925230329571,51.114700647076766
3781,EMP162,C15,2024-01-08 21:25:52,Completed,100.0,2024-03-12 02:06:00,82.35082881431563,668.9578844550318
3782,EMP109,C13,2024-09-29 12:51:55,In Progress,52.21038184775616,,38.29575507130797,366.78125041483435
3783,EMP175,C07,2024-02-28 09:20:25,Completed,100.0,2024-06-15 21:51:33,73.27012288339506,89.11854301880746
3784,EMP173,C11,2024-04-26 18:20:21,Not Started,0.0,,0.0,0.0
3785,EMP147,C05,2024-10-01 06:09:29,Completed,100.0,2024-07-28 05:16:41,89.39302943527946,355.30715304164255
3786,EMP039,C07,2024-08-13 09:00:17,In Progress,35.170842000202995,,21.277310627894988,249.9163628593219
3787,EMP171,C15,2024-08-26 07:30:56,Completed,100.0,2024-04-06 09:44:44,91.65330396339266,166.2801698296947
3788,EMP011,C07,2024-03-12 05:38:33,Completed,100.0,2024-03-05 09:01:33,70.58313710854482,514.7717247998603
3789,EMP026,C03,2024-07-19 09:03:02,Completed,100.0,2024-01-03 12:15:54,84.10934979531982,301.6454767594036
3790,EMP187,C06,2024-03-06 02:21:47,Not Started,0.0,,0.0,0.0
3791,EMP034,C07,2024-04-07 09:06:50,Completed,100.0,2024-03-23 06:53:03,92.33884661980176,663.9903197415435
3792,EMP164,C12,2024-02-12 11:15:39,In Progress,85.51838716578622,,71.31148826474364,411.3811552397106
3793,EMP200,C05,2024-10-07 17:52:48,Completed,100.0,2024-01-18 08:54:33,74.53140633267229,565.7203733321328
3794,EMP168,C06,2024-04-29 20:04:55,In Progress,85.33286332496374,,75.78546638035415,399.40475126077746
3795,EMP052,C14,2024-04-18 09:24:41,Completed,100.0,2024-01-31 09:46:30,78.37486586213042,347.0274921360227
3796,EMP175,C09,2024-07-06 02:49:51,Not Started,0.0,,0.0,0.0
3797,EMP078,C08,2024-01-02 03:27:52,In Progress,67.89025004176187,,46.97134504541304,190.89059070145981
3798,EMP177,C07,2024-06-25 21:44:09,In Progress,77.1687917950079,,54.7014965436287,383.0701505150292
3799,EMP007,C07,2024-08-29 06:13:12,Not Started,0.0,,0.0,0.0
3800,EMP117,C03,2024-07-25 00:55:31,Not Started,0.0,,0.0,0.0
3801,EMP068,C03,2024-07-04 15:04:03,Not Started,0.0,,0.0,0.0
3802,EMP056,C02,2024-08-30 13:05:46,In Progress,43.21404561771732,,22.448579481617603,209.51002407473334
3803,EMP093,C15,2024-02-05 07:11:21,Not Started,0.0,,0.0,0.0
3804,EMP106,C02,2024-02-04 14:42:03,Completed,100.0,2024-03-02 16:50:33,98.36188459256877,431.82434744518036
3805,EMP160,C14,2024-05-10 00:51:27,Not Started,0.0,,0.0,0.0
3806,EMP191,C02,2024-01-16 05:03:04,Not Started,0.0,,0.0,0.0
3807,EMP198,C03,2024-03-30 23:20:23,Not Started,0.0,,0.0,0.0
3808,EMP069,C04,2024-08-16 12:49:25,Not Started,0.0,,0.0,0.0
3809,EMP028,C08,2024-10-06 17:15:37,In Progress,72.84559657115548,,68.05059762698075,224.72671366172878
3810,EMP061,C08,2024-04-17 16:00:44,Completed,100.0,2024-06-16 09:11:51,88.09202580194341,10.853823169523789
3811,EMP097,C11,2024-02-07 01:16:56,Not Started,0.0,,0.0,0.0
3812,EMP196,C09,2024-06-24 10:23:49,Not Started,0.0,,0.0,0.0
3813,EMP091,C15,2024-08-17 23:47:44,Not Started,0.0,,0.0,0.0
3814,EMP190,C10,2024-05-02 07:55:59,Not Started,0.0,,0.0,0.0
3815,EMP059,C07,2024-07-10 00:21:30,Completed,100.0,2024-09-06 05:36:24,87.51077028765232,420.9697439257812
3816,EMP051,C08,2024-06-21 02:24:44,Not Started,0.0,,0.0,0.0
3817,EMP137,C08,2024-03-13 04:58:47,In Progress,57.28173351684042,,30.00754202679621,183.19865707649902
3818,EMP193,C12,2024-07-01 00:33:41,Completed,100.0,2024-03-09 18:36:12,99.60604684605197,625.5610572732857
3819,EMP181,C08,2024-08-15 17:16:22,In Progress,75.21238330881332,,58.07967015856301,75.58245696672785
3820,EMP084,C12,2024-09-30 21:42:46,Completed,100.0,2024-06-17 23:16:43,98.27784360760482,674.924166778755
3821,EMP072,C14,2024-04-19 18:56:55,Completed,100.0,2024-04-19 16:34:46,98.19619192244292,688.3191537881033
3822,EMP044,C06,2024-04-04 02:57:18,Not Started,0.0,,0.0,0.0
3823,EMP123,C06,2024-06-29 10:40:04,Not Started,0.0,,0.0,0.0
3824,EMP054,C06,2024-10-05 13:10:18,In Progress,87.37196955522434,,76.16200020085056,286.1747484067267
3825,EMP081,C12,2024-02-04 15:16:47,Not Started,0.0,,0.0,0.0
3826,EMP066,C01,2024-01-04 09:16:00,In Progress,45.37162780043198,,23.34569933609011,161.42116191760857
3827,EMP139,C05,2024-02-03 23:54:18,Completed,100.0,2024-07-03 15:01:41,86.04657437531992,691.4505990076594
3828,EMP103,C10,2024-09-20 16:27:13,Completed,100.0,2024-02-01 22:29:23,75.7963136288374,136.83970681215402
3829,EMP130,C15,2024-09-13 06:30:33,Completed,100.0,2024-05-12 10:11:34,76.69705380088801,480.98274762997363
3830,EMP154,C14,2024-03-14 04:50:56,Not Started,0.0,,0.0,0.0
3831,EMP030,C06,2024-07-11 06:31:51,Not Started,0.0,,0.0,0.0
3832,EMP174,C03,2024-08-12 13:05:21,Completed,100.0,2024-07-30 15:35:58,97.2027170213642,290.05761006787145
3833,EMP019,C11,2024-03-04 14:01:27,In Progress,35.14119695941846,,17.894795361397126,16.243223482816042
3834,EMP085,C04,2024-05-30 16:44:35,Completed,100.0,2024-09-25 04:36:01,71.28786524943003,385.5765802251939
3835,EMP017,C06,2024-03-26 21:10:31,In Progress,24.809592929039,,21.323072673207925,11.594449246827468
3836,EMP095,C06,2024-02-12 12:02:10,In Progress,72.88423516189434,,39.40381913120119,293.0406441222283
3837,EMP059,C08,2024-07-20 14:33:42,Completed,100.0,2024-06-04 11:24:27,99.44453148945546,592.4840963324888
3838,EMP190,C13,2024-03-17 00:59:32,Not Started,0.0,,0.0,0.0
3839,EMP200,C15,2024-01-09 09:44:40,Not Started,0.0,,0.0,0.0
3840,EMP194,C09,2024-02-28 14:12:35,Completed,100.0,2024-08-27 07:00:22,81.38805850015558,2.952712247410779
3841,EMP148,C15,2024-09-25 05:00:28,Not Started,0.0,,0.0,0.0
3842,EMP152,C08,2024-09-29 03:27:42,In Progress,51.21364108545605,,44.99988124548378,107.5041583736138
3843,EMP120,C01,2024-08-16 02:39:38,In Progress,35.474398481255854,,32.888015016136,170.16721716294313
3844,EMP136,C07,2024-06-11 21:21:14,Not Started,0.0,,0.0,0.0
3845,EMP163,C04,2024-04-13 21:39:40,In Progress,93.37974809105722,,65.44672777666558,331.5030901514617
3846,EMP047,C05,2024-06-17 21:44:49,Not Started,0.0,,0.0,0.0
3847,EMP178,C01,2024-09-28 03:15:48,In Progress,29.986196783121443,,21.257302698728086,63.18703746984902
3848,EMP173,C11,2024-03-21 07:21:16,In Progress,62.65661370634481,,41.58069566439774,56.104775656854954
3849,EMP183,C15,2024-01-07 15:43:38,Completed,100.0,2024-06-20 23:29:26,88.01397185376253,36.665412900459714
3850,EMP199,C04,2024-02-19 05:26:19,Not Started,0.0,,0.0,0.0
3851,EMP112,C11,2024-04-17 12:51:41,In Progress,95.8873583842417,,57.16014691528771,426.01527944752155
3852,EMP163,C09,2024-09-12 02:35:36,Not Started,0.0,,0.0,0.0
3853,EMP047,C15,2024-01-26 01:27:53,Not Started,0.0,,0.0,0.0
3854,EMP193,C02,2024-09-15 15:35:29,Not Started,0.0,,0.0,0.0
3855,EMP046,C13,2024-04-09 08:39:57,Not Started,0.0,,0.0,0.0
3856,EMP043,C10,2024-07-13 10:54:17,In Progress,99.415401189606,,89.28628988200198,438.5108870318287
3857,EMP141,C01,2024-02-12 08:09:39,In Progress,24.95634517985624,,17.539814556361197,87.5826722060496
3858,EMP124,C10,2024-04-10 11:22:02,Completed,100.0,2024-03-03 16:18:08,76.0764799319488,618.0214477318782
3859,EMP017,C06,2024-03-05 13:05:43,In Progress,59.016093913137986,,45.947997078241116,122.23993695756161
3860,EMP176,C13,2024-07-09 15:22:49,Not Started,0.0,,0.0,0.0
3861,EMP166,C07,2024-01-16 02:18:14,Not Started,0.0,,0.0,0.0
3862,EMP073,C07,2024-06-01 12:13:55,Not Started,0.0,,0.0,0.0
3863,EMP074,C12,2024-02-13 22:36:18,Completed,100.0,2024-10-01 09:13:20,91.60188310043755,24.266709499289984
3864,EMP087,C14,2024-05-01 13:32:27,In Progress,84.82872814632765,,74.38579201054826,111.31126487624974
3865,EMP111,C05,2024-04-21 11:18:36,Not Started,0.0,,0.0,0.0
3866,EMP047,C13,2024-04-23 00:04:13,Completed,100.0,2024-05-17 19:07:44,84.42597276596764,200.50339205243014
3867,EMP113,C08,2024-01-13 15:54:16,Completed,100.0,2024-02-29 19:41:33,88.2971229355397,77.06393911407936
3868,EMP158,C04,2024-04-16 15:55:37,Not Started,0.0,,0.0,0.0
3869,EMP183,C01,2024-10-07 22:03:46,Not Started,0.0,,0.0,0.0
3870,EMP157,C09,2024-03-29 05:43:01,Completed,100.0,2024-03-01 12:44:57,78.64281645038115,342.56806770320964
3871,EMP019,C07,2024-04-06 17:18:34,Completed,100.0,2024-02-04 11:09:52,92.92820286834983,67.94745047303884
3872,EMP179,C15,2024-03-08 03:28:06,Not Started,0.0,,0.0,0.0
3873,EMP150,C11,2024-07-11 21:55:48,Completed,100.0,2024-06-16 09:02:13,71.9156451837282,105.74845080928745
3874,EMP115,C04,2024-01-02 06:17:26,Not Started,0.0,,0.0,0.0
3875,EMP126,C05,2024-04-01 11:48:47,In Progress,81.78585031914237,,48.32516318833447,26.660449575296518
3876,EMP188,C02,2024-07-01 02:13:34,In Progress,77.14905778054121,,75.6665145873734,81.29549742156237
3877,EMP187,C03,2024-01-25 20:07:44,Not Started,0.0,,0.0,0.0
3878,EMP105,C04,2024-03-04 08:45:49,Not Started,0.0,,0.0,0.0
3879,EMP097,C08,2024-04-06 09:14:49,In Progress,52.94968459085522,,40.065048745701425,68.92518956042757
3880,EMP072,C10,2024-02-29 12:02:21,In Progress,53.738758950037905,,48.634085324707925,326.75712389691904
3881,EMP180,C11,2024-03-24 15:01:21,Not Started,0.0,,0.0,0.0
3882,EMP112,C15,2024-02-20 04:53:11,Not Started,0.0,,0.0,0.0
3883,EMP081,C13,2024-01-22 18:52:48,In Progress,90.36152657217211,,68.55625255365037,575.6466530636799
3884,EMP011,C13,2024-04-28 16:52:12,Not Started,0.0,,0.0,0.0
3885,EMP007,C13,2024-05-23 20:58:40,Completed,100.0,2024-09-03 04:15:34,70.2883801858805,221.2553749477235
3886,EMP102,C12,2024-08-15 23:13:00,Not Started,0.0,,0.0,0.0
3887,EMP143,C02,2024-04-18 00:12:05,In Progress,36.28829927885925,,21.498991097773388,27.40986136523721
3888,EMP136,C13,2024-04-14 08:00:26,In Progress,48.17840713341329,,30.714394096282707,150.62993116694457
3889,EMP170,C08,2024-06-24 22:15:15,In Progress,65.11116319424147,,42.671424367917,115.31708259370178
3890,EMP170,C08,2024-02-13 05:58:20,Completed,100.0,2024-05-30 10:55:05,94.72166842680724,246.70787633835158
3891,EMP095,C13,2024-03-26 07:54:59,Not Started,0.0,,0.0,0.0
3892,EMP095,C05,2024-04-24 07:52:12,Completed,100.0,2024-05-17 23:56:52,78.63128685099016,47.98193983965942
3893,EMP019,C14,2024-01-06 07:10:13,Completed,100.0,2024-03-29 10:36:17,93.92787442323905,713.1658142554164
3894,EMP001,C08,2024-09-03 16:26:21,Not Started,0.0,,0.0,0.0
3895,EMP179,C15,2024-04-11 08:11:04,Completed,100.0,2024-06-11 20:42:11,84.50020266672634,342.2580071757584
3896,EMP020,C11,2024-09-30 04:14:17,Completed,100.0,2024-01-31 14:29:25,83.17223581516922,44.02204386372096
3897,EMP179,C12,2024-09-25 00:13:57,Not Started,0.0,,0.0,0.0
3898,EMP011,C06,2024-02-17 05:54:42,Completed,100.0,2024-04-21 20:08:28,95.99794732451846,462.5203968398696
3899,EMP150,C11,2024-02-21 00:19:46,In Progress,37.81209032094489,,31.045458273421737,133.77632285134567
3900,EMP175,C01,2024-09-17 16:41:29,Not Started,0.0,,0.0,0.0
3901,EMP040,C12,2024-03-23 20:19:34,In Progress,69.93883934391394,,64.23228185818526,364.3796779005824
3902,EMP002,C11,2024-02-28 15:25:33,In Progress,69.3076530289417,,50.12256740410746,251.35845687248752
3903,EMP144,C06,2024-08-09 09:26:49,Not Started,0.0,,0.0,0.0
3904,EMP032,C11,2024-01-29 20:55:58,Completed,100.0,2024-01-02 12:56:53,98.42330815539462,138.14464426179202
3905,EMP014,C07,2024-01-11 11:57:39,Completed,100.0,2024-06-18 13:38:07,75.60332701428185,701.0120196814752
3906,EMP022,C02,2024-01-22 16:52:21,Not Started,0.0,,0.0,0.0
3907,EMP064,C11,2024-01-08 09:55:07,Completed,100.0,2024-05-24 06:27:06,78.85417813815256,457.4070295271956
3908,EMP098,C06,2024-07-14 08:53:19,In Progress,32.675223452704905,,16.36211508950073,16.674951699043383
3909,EMP032,C04,2024-06-15 21:22:45,Completed,100.0,2024-06-03 22:42:55,77.49929143927142,71.3919200320021
3910,EMP092,C05,2024-08-18 12:42:57,Completed,100.0,2024-03-11 01:12:55,91.38165031636856,443.42661676032594
3911,EMP100,C10,2024-07-13 03:36:32,In Progress,28.066651149788004,,16.69677901435768,123.596342604186
3912,EMP184,C05,2024-02-12 09:07:51,Completed,100.0,2024-03-11 23:11:57,71.56566414391618,394.6273310633154
3913,EMP027,C03,2024-07-18 02:35:02,Completed,100.0,2024-02-23 23:42:39,90.3588069669394,70.10440082442956
3914,EMP181,C15,2024-05-10 16:57:18,Completed,100.0,2024-07-26 13:11:07,72.3902899728904,284.0776782791215
3915,EMP128,C15,2024-01-28 22:08:50,Completed,100.0,2024-08-05 14:46:41,77.35049370648144,247.96874919534662
3916,EMP106,C02,2024-01-23 22:23:29,Not Started,0.0,,0.0,0.0
3917,EMP011,C11,2024-02-25 19:40:45,Not Started,0.0,,0.0,0.0
3918,EMP141,C03,2024-04-08 21:55:31,Completed,100.0,2024-08-27 00:40:59,70.8900469406134,718.3290994188537
3919,EMP065,C08,2024-06-02 15:17:51,Completed,100.0,2024-04-22 01:31:46,71.69301096341778,387.15306783199594
3920,EMP128,C01,2024-07-02 16:37:44,In Progress,84.81835982645309,,48.52672627892113,363.982969836953
3921,EMP084,C13,2024-05-11 16:09:54,In Progress,91.15767102031276,,48.16000647439352,248.68247545005312
3922,EMP057,C10,2024-04-15 19:38:59,Not Started,0.0,,0.0,0.0
3923,EMP038,C01,2024-01-12 08:22:41,Not Started,0.0,,0.0,0.0
3924,EMP010,C15,2024-04-30 19:29:34,In Progress,24.01831136735722,,18.67600168735791,8.634177605233674
3925,EMP068,C10,2024-02-09 11:19:32,Completed,100.0,2024-08-02 16:33:45,80.02712297593966,487.122308498547
3926,EMP159,C13,2024-08-21 05:19:34,Completed,100.0,2024-01-14 07:28:54,86.09303420428935,304.429314063721
3927,EMP026,C10,2024-09-14 18:07:14,Not Started,0.0,,0.0,0.0
3928,EMP106,C05,2024-09-04 07:09:52,Completed,100.0,2024-09-26 04:49:54,92.30253467984805,331.0527460368153
3929,EMP052,C12,2024-03-12 23:29:48,Not Started,0.0,,0.0,0.0
3930,EMP055,C01,2024-07-04 04:43:37,Not Started,0.0,,0.0,0.0
3931,EMP102,C14,2024-03-27 06:36:56,Not Started,0.0,,0.0,0.0
3932,EMP017,C10,2024-01-19 03:43:29,Not Started,0.0,,0.0,0.0
3933,EMP017,C10,2024-08-06 23:49:46,Not Started,0.0,,0.0,0.0
3934,EMP094,C03,2024-09-12 22:09:44,Not Started,0.0,,0.0,0.0
3935,EMP011,C01,2024-09-27 07:51:48,Not Started,0.0,,0.0,0.0
3936,EMP127,C08,2024-05-03 10:56:58,In Progress,82.38332542455294,,53.559036218998536,374.6156272981389
3937,EMP105,C13,2024-08-03 23:40:08,Completed,100.0,2024-05-23 21:06:45,87.19292665683223,213.00045406972728
3938,EMP037,C13,2024-01-13 04:33:08,In Progress,60.90955055187232,,44.51341500498468,384.22140841772483
3939,EMP124,C01,2024-06-09 16:51:25,Completed,100.0,2024-01-07 18:30:36,95.96411627174632,550.2547976022789
3940,EMP147,C02,2024-05-20 12:32:41,Completed,100.0,2024-08-08 21:13:52,85.03748707051311,344.64728866479993
3941,EMP163,C15,2024-03-14 16:02:04,Completed,100.0,2024-03-09 01:35:41,98.28545830799295,160.85115376302247
3942,EMP005,C06,2024-08-23 16:35:20,Not Started,0.0,,0.0,0.0
3943,EMP074,C02,2024-01-12 10:04:17,In Progress,71.22190795144127,,55.32034270246289,122.25017911814588
3944,EMP078,C09,2024-02-05 01:30:29,Not Started,0.0,,0.0,0.0
3945,EMP192,C01,2024-09-06 23:10:09,Completed,100.0,2024-03-06 22:39:45,99.93187054448904,259.8596671144962
3946,EMP079,C02,2024-02-10 07:15:52,Completed,100.0,2024-02-22 18:24:10,97.13778689085981,447.46179952448165
3947,EMP175,C03,2024-07-03 10:07:30,In Progress,79.73246816625962,,64.51248024478569,330.03520147149305
3948,EMP014,C15,2024-05-25 18:14:49,In Progress,86.0391380841361,,67.43336635867084,161.07044742889164
3949,EMP052,C07,2024-08-08 20:23:38,Not Started,0.0,,0.0,0.0
3950,EMP079,C05,2024-08-22 07:14:06,Completed,100.0,2024-04-05 03:29:32,84.72860227524488,144.50408898068898
3951,EMP148,C08,2024-06-16 03:40:57,In Progress,82.27000845062419,,73.41885778824465,537.1558508016037
3952,EMP032,C06,2024-04-21 21:57:09,Completed,100.0,2024-07-29 03:49:26,76.36141774333815,663.4627627565359
3953,EMP061,C06,2024-07-22 08:59:38,Not Started,0.0,,0.0,0.0
3954,EMP185,C10,2024-05-25 22:22:48,Completed,100.0,2024-01-01 05:43:07,98.11649413571598,629.6746004106233
3955,EMP145,C07,2024-08-22 14:22:10,Not Started,0.0,,0.0,0.0
3956,EMP058,C04,2024-06-26 03:34:53,Completed,100.0,2024-10-02 04:03:43,74.08483067191429,277.620685111543
3957,EMP034,C03,2024-04-19 07:36:56,Completed,100.0,2024-08-30 23:39:50,95.88506189560152,633.3701089520279
3958,EMP001,C07,2024-09-02 23:36:14,Not Started,0.0,,0.0,0.0
3959,EMP191,C12,2024-01-23 09:05:40,Completed,100.0,2024-09-03 02:55:11,73.78133327862295,428.9894946108422
3960,EMP053,C11,2024-06-25 20:08:34,Not Started,0.0,,0.0,0.0
3961,EMP058,C10,2024-09-18 22:09:25,In Progress,34.51175686918396,,20.447786762013877,200.0160906485982
3962,EMP164,C04,2024-03-30 13:59:26,In Progress,79.27082620964907,,58.0057921407049,284.56354702810324
3963,EMP097,C15,2024-04-16 11:26:56,Not Started,0.0,,0.0,0.0
3964,EMP090,C10,2024-07-27 11:34:35,In Progress,99.27549898123335,,55.232309074509104,504.5338804777795
3965,EMP119,C03,2024-01-15 10:56:51,In Progress,43.94115443051696,,38.50097962928906,159.48489939965663
3966,EMP066,C10,2024-03-27 14:39:29,In Progress,82.04915478571823,,70.67424645799703,377.9325756266364
3967,EMP047,C13,2024-03-11 14:06:07,Not Started,0.0,,0.0,0.0
3968,EMP026,C11,2024-04-11 22:50:54,Completed,100.0,2024-08-29 10:47:15,91.27761791673309,40.17406912422216
3969,EMP194,C04,2024-05-19 12:47:23,Not Started,0.0,,0.0,0.0
3970,EMP089,C06,2024-10-05 01:59:21,Not Started,0.0,,0.0,0.0
3971,EMP143,C13,2024-02-22 04:07:07,Completed,100.0,2024-02-26 17:01:54,89.9823468400497,57.90173888280054
3972,EMP011,C04,2024-09-07 10:53:54,Completed,100.0,2024-05-14 23:47:40,70.16201699690949,225.331191300424
3973,EMP016,C04,2024-01-29 03:47:19,In Progress,83.14640117271628,,52.97467537425688,499.69562128999377
3974,EMP050,C08,2024-06-30 09:18:48,Completed,100.0,2024-04-21 03:26:04,98.94454292062315,654.0063164936832
3975,EMP154,C11,2024-01-14 04:58:10,Completed,100.0,2024-09-29 00:36:14,89.74675385347842,710.842185780304
3976,EMP016,C02,2024-04-22 10:15:09,Completed,100.0,2024-05-11 09:59:12,90.6311227850912,257.64872514664694
3977,EMP129,C05,2024-01-20 02:41:59,Completed,100.0,2024-08-21 17:23:08,70.48695404308882,495.63516421715843
3978,EMP074,C01,2024-05-08 16:12:17,In Progress,74.62982867000355,,48.42083881775897,531.7628203870821
3979,EMP053,C11,2024-01-09 17:03:14,Not Started,0.0,,0.0,0.0
3980,EMP110,C10,2024-01-17 22:14:14,Completed,100.0,2024-05-16 16:13:19,87.83359201662923,558.3431809625467
