enrollment_id,employee_id,course_id,enrollment_date,completion_status,completion_percentage,completed_at,score,time_spent
6074,EMP055,C11,2024-02-12 15:23:54,Completed,100.0,2024-07-22 21:06:43,71.71529340610765,692.2495571713042
6075,EMP191,C06,2024-05-30 08:52:21,In Progress,83.83207856616758,2024-01-01 03:03:58,50.91042217222566,364.59344033952345
6076,EMP065,C13,2024-02-04 11:01:01,Completed,100.0,2024-08-03 20:21:00,70.23441272427743,675.5166558886558
6077,EMP039,C04,2024-08-26 02:46:42,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6078,EMP126,C14,2024-05-09 19:52:56,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6079,EMP031,C11,2024-02-04 10:54:08,In Progress,54.15793712916752,2024-01-01 03:03:58,50.29296932260584,387.1485923596674
6080,EMP037,C04,2024-05-09 06:52:51,Completed,100.0,2024-03-07 05:32:57,96.73569562049131,301.7597678867777
6081,EMP198,C05,2024-05-03 08:06:47,Completed,100.0,2024-07-04 06:53:31,88.83824771884592,382.1810659972823
6082,EMP035,C04,2024-09-24 05:32:12,Completed,100.0,2024-05-28 18:59:34,87.62461913879584,516.5860536247575
6083,EMP198,C01,2024-06-20 21:24:54,Completed,100.0,2024-02-23 23:15:06,81.2116106096854,421.4402184721114
6084,EMP024,C11,2024-01-28 04:41:52,Completed,100.0,2024-08-05 19:13:21,73.53588599609623,445.3663923239396
6085,EMP125,C04,2024-01-06 04:20:22,Completed,100.0,2024-06-04 05:02:43,70.575754141126,13.600151320960256
6086,EMP157,C09,2024-01-02 15:41:27,Completed,100.0,2024-09-27 21:52:50,98.73699112056713,657.3542642179267
6087,EMP132,C14,2024-03-31 05:17:49,In Progress,52.66628294822563,2024-01-01 03:03:58,36.33918518308761,215.8002087160708
6088,EMP078,C01,2024-04-03 12:15:46,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6089,EMP129,C08,2024-07-07 05:21:58,In Progress,64.13776978993775,2024-01-01 03:03:58,55.17446845508232,56.169533368542034
6090,EMP034,C09,2024-02-28 00:04:40,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6091,EMP062,C08,2024-08-06 15:11:55,Completed,100.0,2024-01-08 17:42:19,70.18987955900049,341.5653925698627
6092,EMP187,C13,2024-09-08 13:18:27,In Progress,63.13338618512907,2024-01-01 03:03:58,34.73146073187351,352.90040156057006
6093,EMP041,C10,2024-08-08 12:28:39,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6094,EMP182,C15,2024-03-17 10:47:00,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6095,EMP158,C14,2024-05-17 04:25:50,In Progress,93.43591362577402,2024-01-01 03:03:58,59.85861528835826,368.4903075178179
6096,EMP016,C04,2024-03-15 10:37:42,In Progress,71.86008977281399,2024-01-01 03:03:58,68.02984517691463,99.1776469770892
6097,EMP136,C15,2024-05-07 11:33:49,In Progress,96.76176856186794,2024-01-01 03:03:58,91.73860204512516,637.5759745672092
6098,EMP047,C07,2024-09-28 13:20:58,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6099,EMP026,C13,2024-02-20 00:06:41,Completed,100.0,2024-04-27 04:12:18,97.71112261123704,703.95164554098
6100,EMP169,C02,2024-06-03 02:07:47,In Progress,45.61518698339954,2024-01-01 03:03:58,33.05955220798066,108.53019994941752
6101,EMP179,C14,2024-07-20 06:53:36,In Progress,20.856695785568515,2024-01-01 03:03:58,13.718290142562902,130.21135584538246
6102,EMP057,C02,2024-09-20 19:53:45,Completed,100.0,2024-10-02 01:48:22,75.3260068457634,328.3125020745381
6103,EMP176,C09,2024-07-11 13:02:23,In Progress,27.83073530465684,2024-01-01 03:03:58,18.50857286710289,93.76168161957484
6104,EMP093,C11,2024-07-28 09:39:27,In Progress,78.64736079260757,2024-01-01 03:03:58,56.60688441428542,543.6604951475159
6105,EMP024,C15,2024-06-25 22:22:36,Completed,100.0,2024-03-06 23:47:28,87.75583185934266,228.1395454688348
6106,EMP166,C11,2024-08-21 06:11:12,In Progress,66.96110272605436,2024-01-01 03:03:58,50.93103123300111,302.0366737730618
6107,EMP095,C11,2024-09-02 12:59:23,Completed,100.0,2024-09-15 15:52:46,84.44097106831386,192.8739675517629
6108,EMP069,C04,2024-04-14 12:36:48,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6109,EMP155,C02,2024-01-30 16:36:19,In Progress,98.59692426551136,2024-01-01 03:03:58,72.8911669944547,675.1242423241592
6110,EMP165,C05,2024-07-16 22:25:34,Completed,100.0,2024-04-09 11:41:21,81.62311825100163,413.0597848384582
6111,EMP032,C02,2024-06-19 16:04:54,In Progress,20.92526032327414,2024-01-01 03:03:58,11.709498533655657,27.486212884556387
6112,EMP061,C08,2024-01-29 21:05:49,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6113,EMP061,C05,2024-07-29 20:00:04,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6114,EMP088,C11,2024-05-30 05:52:10,In Progress,81.12261699196034,2024-01-01 03:03:58,79.64227439701378,557.4975189538619
6115,EMP155,C12,2024-08-20 03:36:02,Completed,100.0,2024-01-18 17:48:30,93.2107708590467,151.60525767385286
6116,EMP109,C12,2024-02-12 03:06:40,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6117,EMP149,C05,2024-03-17 09:57:48,Completed,100.0,2024-04-22 12:39:43,70.6518657671109,369.8590253588829
6118,EMP028,C12,2024-05-25 13:29:11,Completed,100.0,2024-07-20 11:07:34,93.20517763921134,461.3655995152691
6119,EMP147,C10,2024-10-06 15:18:59,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6120,EMP121,C09,2024-04-21 15:37:08,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6121,EMP006,C05,2024-07-23 16:25:09,In Progress,80.93031673023592,2024-01-01 03:03:58,58.71486742949826,284.4090770439665
6122,EMP146,C07,2024-04-06 14:31:03,In Progress,87.68982764470978,2024-01-01 03:03:58,56.16040925209521,95.0535865353778
6123,EMP164,C07,2024-01-13 04:09:56,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6124,EMP130,C02,2024-07-17 12:30:51,In Progress,42.32813740456833,2024-01-01 03:03:58,34.65017254826399,297.66267112174694
6125,EMP028,C13,2024-06-11 23:22:17,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6126,EMP118,C07,2024-02-16 21:41:05,Completed,100.0,2024-05-11 12:32:57,90.6392706416824,297.751145733004
6127,EMP197,C01,2024-08-22 12:10:59,In Progress,29.567144840636598,2024-01-01 03:03:58,29.358203542627063,38.90718050419565
6128,EMP030,C03,2024-03-10 07:27:36,In Progress,69.24991238101725,2024-01-01 03:03:58,38.94379411941974,235.10235369029596
6129,EMP176,C09,2024-03-15 21:26:37,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6130,EMP127,C06,2024-02-20 06:34:02,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6131,EMP179,C07,2024-03-18 18:16:33,In Progress,71.08971873215792,2024-01-01 03:03:58,54.54288131522421,352.8852032957903
6132,EMP157,C07,2024-06-27 13:35:46,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6133,EMP184,C07,2024-05-23 00:29:42,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6134,EMP098,C03,2024-01-26 20:44:10,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6135,EMP027,C04,2024-02-04 03:44:28,In Progress,64.73648283503836,2024-01-01 03:03:58,64.65600501826627,157.39220078435974
6136,EMP165,C05,2024-05-21 15:00:45,Completed,100.0,2024-06-25 12:47:57,89.80909637648787,198.1883258590355
6137,EMP030,C04,2024-10-02 13:18:23,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6138,EMP002,C12,2024-03-19 17:47:10,In Progress,62.348336267560406,2024-01-01 03:03:58,40.11529246088328,87.52799418773982
6139,EMP187,C14,2024-09-14 04:04:55,Completed,100.0,2024-02-07 20:02:55,77.25978753478489,546.462867088418
6140,EMP042,C02,2024-08-16 07:12:15,Completed,100.0,2024-10-02 14:03:10,88.80446521513154,643.8482324556994
6141,EMP086,C06,2024-05-14 10:42:31,Completed,100.0,2024-07-09 15:34:19,81.61843541198186,404.5317772038571
6142,EMP142,C01,2024-08-27 19:12:16,Completed,100.0,2024-09-07 13:42:47,95.29879541253293,146.93279796374787
6143,EMP059,C05,2024-08-06 05:14:58,In Progress,69.27525671012498,2024-01-01 03:03:58,39.99844159087732,352.6607250556846
6144,EMP152,C04,2024-07-26 03:49:50,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6145,EMP071,C01,2024-07-15 15:29:04,In Progress,55.73230748513936,2024-01-01 03:03:58,45.42088428230432,67.4365361265638
6146,EMP087,C14,2024-07-02 20:21:21,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6147,EMP144,C15,2024-09-10 02:34:58,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6148,EMP098,C09,2024-01-03 22:22:15,In Progress,73.17800309758991,2024-01-01 03:03:58,49.63729292264445,137.75210279577067
6149,EMP042,C07,2024-04-06 11:30:52,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6150,EMP101,C13,2024-08-22 09:03:32,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6151,EMP163,C08,2024-08-30 18:06:09,Completed,100.0,2024-06-25 02:03:43,73.97077398718342,582.1389996458605
6152,EMP129,C01,2024-01-19 18:00:43,In Progress,71.05005107739987,2024-01-01 03:03:58,44.785834911372696,259.66910066034944
6153,EMP048,C02,2024-05-04 18:57:33,Completed,100.0,2024-02-16 02:36:42,82.83630701274657,564.3849753426949
6154,EMP150,C05,2024-08-13 15:55:12,Completed,100.0,2024-02-09 04:35:05,86.5284779245527,630.2310487229488
6155,EMP143,C13,2024-07-07 22:30:14,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6156,EMP085,C13,2024-08-18 01:14:48,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6157,EMP160,C04,2024-05-20 12:39:49,In Progress,81.37502783572427,2024-01-01 03:03:58,56.31676458290973,508.4708414516341
6158,EMP165,C11,2024-09-22 11:43:10,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6159,EMP025,C04,2024-02-27 06:48:30,In Progress,60.1754423672949,2024-01-01 03:03:58,58.09173077041888,153.4578295680895
6160,EMP104,C01,2024-02-03 13:13:48,Completed,100.0,2024-07-16 22:46:34,92.75814346207342,207.2388303005406
6161,EMP067,C11,2024-08-10 19:25:57,In Progress,38.91681814333077,2024-01-01 03:03:58,29.23126405293487,260.9172628474165
6162,EMP094,C11,2024-05-05 22:28:31,In Progress,47.5358893266938,2024-01-01 03:03:58,38.77467199892004,136.5076289845127
6163,EMP171,C11,2024-07-28 09:08:35,Completed,100.0,2024-04-24 13:53:36,79.75836342085694,295.5765853265979
6164,EMP143,C10,2024-04-20 12:41:14,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6165,EMP196,C15,2024-07-17 21:38:17,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6166,EMP167,C01,2024-07-16 22:28:17,In Progress,94.28219159772296,2024-01-01 03:03:58,60.7746260315306,520.557597376854
6167,EMP110,C15,2024-05-16 15:06:44,Completed,100.0,2024-01-27 05:22:38,90.64303502035725,109.44266742734368
6168,EMP044,C10,2024-08-20 19:06:10,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6169,EMP181,C15,2024-01-02 21:05:04,In Progress,90.83347071390692,2024-01-01 03:03:58,57.74933340702678,380.9516086900856
6170,EMP054,C01,2024-04-02 18:09:11,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6171,EMP026,C14,2024-01-10 13:11:58,In Progress,25.5741322716069,2024-01-01 03:03:58,24.49256015192729,32.159782669610834
6172,EMP062,C08,2024-07-02 15:06:21,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6173,EMP161,C15,2024-09-24 19:54:05,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6174,EMP178,C05,2024-06-04 00:36:29,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6175,EMP166,C04,2024-01-21 22:38:00,In Progress,93.06295077696538,2024-01-01 03:03:58,78.23260449437994,128.3665980957852
6176,EMP098,C12,2024-04-26 14:46:47,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6177,EMP195,C08,2024-09-08 21:08:39,In Progress,38.303211238051446,2024-01-01 03:03:58,23.816315152109883,200.62575731686684
6178,EMP093,C10,2024-05-25 01:39:37,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6179,EMP096,C03,2024-01-20 17:48:05,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6180,EMP022,C08,2024-09-02 06:51:05,Completed,100.0,2024-09-04 07:33:32,78.87652313933677,654.6315188774348
6181,EMP151,C10,2024-10-06 01:00:21,In Progress,50.70281713371944,2024-01-01 03:03:58,35.81041938939795,315.41613346809595
6182,EMP185,C08,2024-01-20 18:23:21,Completed,100.0,2024-01-30 08:39:39,74.2175050745405,435.1430480643649
6183,EMP156,C03,2024-09-27 19:13:02,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6184,EMP104,C08,2024-10-04 04:47:58,In Progress,82.01720041796574,2024-01-01 03:03:58,45.84552135122632,74.9479927033283
6185,EMP130,C09,2024-03-28 08:55:24,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6186,EMP016,C13,2024-09-14 22:03:00,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6187,EMP188,C03,2024-06-12 20:32:47,Completed,100.0,2024-07-02 16:24:39,89.72668203309858,216.2189557794792
6188,EMP021,C09,2024-08-14 16:03:47,Completed,100.0,2024-03-02 17:47:05,84.43351802557203,670.7650850738586
6189,EMP087,C01,2024-09-13 13:06:36,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6190,EMP197,C12,2024-07-12 16:21:57,In Progress,92.61066185635772,2024-01-01 03:03:58,70.55697779569687,142.04468565485044
6191,EMP054,C15,2024-09-10 01:57:48,Completed,100.0,2024-07-16 08:01:56,73.10086861271137,481.344724452264
6192,EMP088,C15,2024-10-01 23:56:57,In Progress,94.26194306626353,2024-01-01 03:03:58,62.30347791599248,350.49079294041456
6193,EMP041,C12,2024-06-10 10:31:44,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6194,EMP118,C11,2024-03-31 13:00:47,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6195,EMP131,C09,2024-06-07 09:46:45,In Progress,79.78147879271125,2024-01-01 03:03:58,50.20764509838335,186.77511556786007
6196,EMP048,C07,2024-09-28 22:26:22,Completed,100.0,2024-09-29 06:00:07,74.18101457634945,494.98073796794097
6197,EMP177,C15,2024-05-08 10:42:23,In Progress,94.50652504387322,2024-01-01 03:03:58,64.72313449773847,528.3907196548032
6198,EMP038,C07,2024-09-08 13:13:51,In Progress,30.47435647968489,2024-01-01 03:03:58,27.80414739544757,143.868554256002
6199,EMP129,C05,2024-03-02 11:54:10,In Progress,53.938866323989565,2024-01-01 03:03:58,30.98801454619978,164.2572302591718
6200,EMP183,C01,2024-02-16 02:02:52,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6201,EMP098,C07,2024-09-13 22:04:58,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6202,EMP196,C07,2024-09-10 18:56:51,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6203,EMP072,C13,2024-09-25 14:13:51,Completed,100.0,2024-03-28 07:54:02,74.24817219819562,514.8618763934131
6204,EMP070,C06,2024-03-08 00:19:30,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6205,EMP160,C02,2024-01-01 03:23:32,In Progress,82.379628726781,2024-01-01 03:03:58,65.8010489742093,421.1334066235092
6206,EMP118,C03,2024-02-02 22:29:44,In Progress,25.283797206579763,2024-01-01 03:03:58,13.683743439312671,102.59349237439484
6207,EMP069,C03,2024-07-14 17:01:18,Completed,100.0,2024-06-03 16:14:45,95.24876417135512,2.6580785344839324
6208,EMP193,C12,2024-03-29 21:25:58,Completed,100.0,2024-04-20 21:52:02,83.27137413409076,708.7736980845777
6209,EMP173,C03,2024-03-10 03:37:27,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6210,EMP095,C03,2024-01-03 08:51:38,In Progress,54.2525622888661,2024-01-01 03:03:58,30.76960543847017,201.9618153217855
6211,EMP070,C05,2024-05-29 13:12:33,In Progress,79.61464198660184,2024-01-01 03:03:58,66.57884073987603,216.59421007307347
6212,EMP092,C01,2024-05-26 00:18:16,Completed,100.0,2024-06-10 05:16:27,70.08181630386348,466.9175037406667
6213,EMP082,C04,2024-09-24 08:44:59,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6214,EMP144,C02,2024-06-16 00:31:58,In Progress,29.04723936826499,2024-01-01 03:03:58,24.82949585612592,36.75851615347266
6215,EMP076,C10,2024-03-16 06:37:18,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6216,EMP092,C09,2024-01-18 08:02:17,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6217,EMP150,C04,2024-08-27 13:30:00,In Progress,37.846273287731165,2024-01-01 03:03:58,19.26224623138533,207.69412239377132
6218,EMP137,C01,2024-05-20 06:48:07,Completed,100.0,2024-05-31 01:30:11,83.40343767955582,699.4397408497452
6219,EMP100,C10,2024-04-21 20:18:13,In Progress,88.65479416904185,2024-01-01 03:03:58,63.911982156870806,195.95530016535545
6220,EMP106,C13,2024-09-24 07:03:15,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6221,EMP155,C07,2024-01-11 01:29:24,In Progress,42.2076968117864,2024-01-01 03:03:58,24.2310040036062,150.58711889323766
6222,EMP085,C13,2024-09-05 03:51:09,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6223,EMP127,C06,2024-02-21 08:13:29,Completed,100.0,2024-03-26 16:41:55,70.59311647051555,532.8938675713755
6224,EMP171,C14,2024-03-16 17:09:07,In Progress,61.439411300494655,2024-01-01 03:03:58,52.48996727860472,115.96357813795656
6225,EMP170,C03,2024-01-09 15:58:29,Completed,100.0,2024-04-08 15:27:42,73.19218591659379,667.9962594098207
6226,EMP141,C12,2024-07-27 00:59:16,Completed,100.0,2024-09-18 13:49:59,97.40807634097202,687.4715783076979
6227,EMP148,C09,2024-08-03 06:45:30,Completed,100.0,2024-06-30 04:43:07,94.00316915845056,125.12940382441523
6228,EMP023,C02,2024-04-19 03:06:55,Completed,100.0,2024-04-28 09:37:01,99.22293948070372,674.7948530299569
6229,EMP025,C02,2024-01-16 20:26:12,Completed,100.0,2024-02-10 19:34:07,76.08463434059247,352.2430161754964
6230,EMP069,C15,2024-06-10 07:41:54,Completed,100.0,2024-04-26 12:32:37,84.96900055002247,681.7552438190628
6231,EMP077,C07,2024-08-13 00:25:14,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6232,EMP147,C07,2024-09-26 02:57:48,In Progress,58.54789210620937,2024-01-01 03:03:58,44.82912456475776,327.4029786740016
6233,EMP129,C07,2024-07-09 12:27:34,In Progress,51.01918361510239,2024-01-01 03:03:58,38.982015444960645,218.72322870323904
6234,EMP093,C02,2024-02-23 11:30:53,Completed,100.0,2024-05-20 19:40:42,97.49846326872748,125.70414462474749
6235,EMP009,C07,2024-09-13 17:20:18,Completed,100.0,2024-07-01 15:17:39,70.14548475422767,290.5616264882515
6236,EMP145,C04,2024-01-15 16:28:54,Completed,100.0,2024-07-19 23:17:22,98.46879488090396,41.90687922736477
6237,EMP010,C06,2024-07-16 10:47:54,Completed,100.0,2024-01-18 01:36:04,81.28692798084849,155.50154947704326
6238,EMP195,C04,2024-10-08 06:30:43,In Progress,61.80287417482966,2024-01-01 03:03:58,30.94987924394388,409.0971562305169
6239,EMP073,C05,2024-02-27 07:44:30,In Progress,98.2009686717815,2024-01-01 03:03:58,54.08097919306759,440.0120327927136
6240,EMP004,C12,2024-08-03 00:32:32,In Progress,48.27564903934416,2024-01-01 03:03:58,29.04370528547965,85.37465687911863
6241,EMP160,C10,2024-09-30 10:47:35,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6242,EMP147,C12,2024-02-09 18:01:47,Completed,100.0,2024-01-24 17:06:40,96.6799345362927,644.5233976191297
6243,EMP091,C12,2024-09-06 10:13:34,Completed,100.0,2024-07-11 09:18:29,73.78719543442263,236.9233315826317
6244,EMP139,C10,2024-08-05 16:40:21,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6245,EMP193,C03,2024-10-03 20:48:40,Completed,100.0,2024-03-26 00:28:44,71.96291996917695,189.94190397286343
6246,EMP012,C15,2024-07-08 06:00:51,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6247,EMP092,C09,2024-03-14 15:40:59,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6248,EMP167,C14,2024-01-03 14:27:20,Completed,100.0,2024-03-14 16:59:33,91.24138677651489,463.3244609342199
6249,EMP044,C04,2024-02-17 12:49:55,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6250,EMP167,C03,2024-04-02 14:22:15,Completed,100.0,2024-08-20 11:22:19,93.2568937477741,173.89735360375434
6251,EMP115,C09,2024-02-17 13:27:51,In Progress,41.75195452057912,2024-01-01 03:03:58,27.649832502330288,4.769023036779889
6252,EMP132,C12,2024-07-27 11:07:06,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6253,EMP134,C03,2024-05-17 10:29:09,Completed,100.0,2024-08-10 05:18:46,89.35250834064672,495.8330736250084
6254,EMP116,C08,2024-03-18 09:37:53,In Progress,40.72808925116455,2024-01-01 03:03:58,39.41033023815223,279.12874550122217
6255,EMP182,C12,2024-05-12 01:10:43,Completed,100.0,2024-03-08 09:48:59,73.64598957098563,270.2015192713739
6256,EMP187,C06,2024-03-25 05:24:00,Completed,100.0,2024-08-21 20:48:37,71.24150884045817,600.7601987623779
6257,EMP186,C08,2024-06-30 07:36:46,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6258,EMP004,C12,2024-10-01 14:14:58,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6259,EMP126,C01,2024-04-30 07:58:52,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6260,EMP106,C14,2024-01-08 18:05:58,Completed,100.0,2024-10-05 02:40:03,89.71135424806056,669.122098896332
6261,EMP143,C05,2024-09-15 18:13:11,In Progress,93.7073040987072,2024-01-01 03:03:58,91.88221263795468,252.3044032687336
6262,EMP196,C04,2024-06-03 16:14:49,In Progress,72.48033104478627,2024-01-01 03:03:58,37.93392215349185,158.37917675534956
6263,EMP075,C08,2024-06-01 18:16:21,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6264,EMP058,C12,2024-06-29 15:36:09,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6265,EMP085,C04,2024-06-03 04:12:33,Completed,100.0,2024-06-29 20:51:12,75.91222405786705,232.47364034319165
6266,EMP073,C15,2024-09-20 13:25:23,In Progress,28.72252411988836,2024-01-01 03:03:58,27.434431350151144,203.50811673315644
6267,EMP042,C15,2024-09-11 00:46:54,In Progress,27.386430908814603,2024-01-01 03:03:58,20.42770886366658,101.87419040049114
6268,EMP195,C07,2024-06-01 11:56:20,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6269,EMP057,C01,2024-01-15 03:36:53,In Progress,47.01296881853223,2024-01-01 03:03:58,25.297083626112485,313.8867749399064
6270,EMP181,C03,2024-08-29 23:23:23,Completed,100.0,2024-07-07 22:17:21,82.46457012178438,333.6836573677873
6271,EMP159,C12,2024-02-06 23:10:49,Completed,100.0,2024-02-08 11:36:28,97.81755521018717,694.17957682011
6272,EMP036,C12,2024-02-16 13:34:45,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6273,EMP172,C07,2024-10-08 05:32:19,In Progress,70.66103021927329,2024-01-01 03:03:58,46.120874730700834,125.6360465492743
6274,EMP051,C09,2024-05-04 13:32:26,In Progress,91.9291042872906,2024-01-01 03:03:58,58.163752561762514,265.47399476006404
6275,EMP182,C06,2024-09-14 09:37:19,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6276,EMP044,C09,2024-02-21 03:15:36,In Progress,86.57715997550245,2024-01-01 03:03:58,76.98778833244486,309.4037645740782
6277,EMP200,C04,2024-03-07 22:53:19,In Progress,78.8512094009375,2024-01-01 03:03:58,65.32528547121376,433.5716964929668
6278,EMP056,C14,2024-06-22 09:15:20,Completed,100.0,2024-05-06 01:26:38,90.23610136494692,120.29005596424248
6279,EMP147,C13,2024-07-03 16:04:24,Completed,100.0,2024-05-17 20:28:58,85.40816156189338,420.38214073137954
6280,EMP109,C14,2024-09-22 19:22:55,Completed,100.0,2024-06-11 11:28:38,93.38440271343174,328.98363327311074
6281,EMP064,C10,2024-08-22 08:19:41,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6282,EMP199,C11,2024-01-21 15:39:49,Completed,100.0,2024-04-25 13:03:07,78.49527308565442,655.9221128946667
6283,EMP111,C07,2024-05-27 13:00:23,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6284,EMP023,C01,2024-08-07 01:27:32,In Progress,87.25906538818853,2024-01-01 03:03:58,44.527931016650754,373.2835609916486
6285,EMP005,C06,2024-09-18 10:47:13,In Progress,83.58948240460717,2024-01-01 03:03:58,51.65900845174058,37.32015219630823
6286,EMP036,C10,2024-03-31 00:44:17,Completed,100.0,2024-07-19 16:27:47,76.90122130908584,480.4406823234217
6287,EMP015,C11,2024-09-06 01:46:59,In Progress,39.471768443976,2024-01-01 03:03:58,22.419032949024466,107.52934332096648
6288,EMP141,C06,2024-10-08 09:07:59,Completed,100.0,2024-06-03 09:06:46,72.14202794255513,253.2419365779015
6289,EMP146,C13,2024-03-08 12:39:33,In Progress,30.77115582966921,2024-01-01 03:03:58,23.423990949091017,30.01302714238181
6290,EMP015,C14,2024-08-09 08:42:21,Completed,100.0,2024-06-02 11:12:13,70.55524964917612,194.0353136693633
6291,EMP132,C06,2024-06-07 19:49:32,In Progress,80.40385831131843,2024-01-01 03:03:58,79.84631645173901,431.06829135989466
6292,EMP036,C12,2024-06-21 10:19:23,In Progress,48.400322570875446,2024-01-01 03:03:58,39.98004637880052,146.05032837259532
6293,EMP091,C09,2024-01-22 11:48:24,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6294,EMP134,C14,2024-08-05 13:52:27,In Progress,75.20341729361212,2024-01-01 03:03:58,49.83381769474008,165.1793775978949
6295,EMP085,C07,2024-05-23 02:05:50,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6296,EMP188,C13,2024-07-02 09:33:34,In Progress,25.673248665639104,2024-01-01 03:03:58,12.975970623905283,57.262473371292856
6297,EMP117,C07,2024-08-11 04:20:59,In Progress,35.29960611073437,2024-01-01 03:03:58,31.23170553670929,139.0535868629256
6298,EMP024,C10,2024-03-18 23:54:15,Completed,100.0,2024-05-21 15:34:19,73.30585394881754,20.585168156147503
6299,EMP133,C02,2024-10-04 16:50:01,In Progress,67.73805280870766,2024-01-01 03:03:58,62.036655567934126,200.43537044463835
6300,EMP037,C13,2024-05-25 03:20:16,In Progress,71.5053411733263,2024-01-01 03:03:58,47.10884530140995,316.5371549560642
6301,EMP168,C03,2024-07-09 15:12:11,Not Started,0.0,2024-01-01 03:03:58,0.0,0.0
6302,EMP144,C06,2024-01-20 04:56:36,In Progress,81.02831462161224,2024-01-01 03:03:58,49.68348248542503,521.5786870742579
6303,EMP109,C04,2024-07-18 19:43:08,In Progress,87.52809527935717,2024-01-01 03:03:58,71.67464162558824,383.34951648243
